Date,SPY,BND
2015-11-15,170.1800537109375,59.68450164794922
2015-11-22,175.86842346191406,59.787574768066406
2015-11-29,176.0784912109375,59.86852264404297
2015-12-06,176.12890625,59.76310348510742
2015-12-13,169.62557983398438,60.01385498046875
2015-12-20,169.06292724609375,59.858985900878906
2015-12-27,173.84693908691406,59.763275146484375
2016-01-03,172.31703186035156,59.73368453979492
2016-01-10,162.216552734375,60.12569808959961
2016-01-17,158.74266052246094,60.20704650878906
2016-01-24,161.03321838378906,60.1404914855957
2016-01-31,163.73797607421875,60.45112991333008
2016-02-07,158.86099243164062,60.56528091430664
2016-02-14,157.74525451660156,60.78025817871094
2016-02-21,162.2841033935547,60.802459716796875
2016-02-28,164.89598083496094,60.928497314453125
2016-03-06,169.4094696044922,60.72414779663086
2016-03-13,171.3788604736328,60.6944465637207
2016-03-20,173.6391143798828,61.19209671020508
2016-03-27,172.56857299804688,61.1252326965332
2016-04-03,175.79702758789062,61.57324981689453
2016-04-10,173.74105834960938,61.803932189941406
2016-04-17,176.52772521972656,61.82632827758789
2016-04-24,177.53872680664062,61.57324981689453
2016-05-01,175.29579162597656,61.751888275146484
2016-05-08,174.7775421142578,61.91889953613281
2016-05-15,173.96197509765625,62.053157806396484
2016-05-22,174.5821533203125,61.65043258666992
2016-05-29,178.61767578125,61.695167541503906
2016-06-05,178.65167236328125,62.277191162109375
2016-06-12,178.47329711914062,62.38176727294922
2016-06-19,176.3696746826172,62.50883483886719
2016-06-26,173.56854248046875,62.54618453979492
2016-07-03,179.2732696533203,63.16975784301758
2016-07-10,181.60472106933594,63.559085845947266
2016-07-17,184.3204803466797,62.93018341064453
2016-07-24,185.52462768554688,63.064945220947266
2016-07-31,185.42213439941406,63.37194061279297
2016-08-07,186.3274383544922,63.01563262939453
2016-08-14,186.56654357910156,63.26313018798828
2016-08-21,186.63482666015625,63.16560745239258
2016-08-28,185.5673065185547,63.053104400634766
2016-09-04,186.48965454101562,63.17012405395508
2016-09-11,182.14273071289062,62.846920013427734
2016-09-18,183.14004516601562,62.87697219848633
2016-09-25,185.3888702392578,63.14006042480469
2016-10-02,185.6549530029297,63.245277404785156
2016-10-09,184.57345581054688,62.89207458496094
2016-10-16,182.92550659179688,62.711326599121094
2016-10-23,183.66368103027344,62.989967346191406
2016-10-30,182.42770385742188,62.583343505859375
2016-11-06,179.00296020507812,62.766536712646484
2016-11-13,185.7579803466797,61.57429885864258
2016-11-20,187.54327392578125,61.15170669555664
2016-11-27,190.13539123535156,61.06116485595703
2016-12-04,188.55606079101562,61.030975341796875
2016-12-11,194.4183807373047,60.94023513793945
2016-12-18,194.29515075683594,60.59244155883789
2016-12-25,194.87362670898438,60.83815383911133
2017-01-01,192.99148559570312,61.23992919921875
2017-01-08,196.16871643066406,61.36114501953125
2017-01-15,196.030517578125,61.44457244873047
2017-01-22,195.76295471191406,61.25505828857422
2017-01-29,197.6882781982422,61.23992919921875
2017-02-05,198.00770568847656,61.29888916015625
2017-02-12,199.8813018798828,61.57233428955078
2017-02-19,202.97215270996094,61.53435516357422
2017-02-26,204.396728515625,61.906517028808594
2017-03-05,205.8472442626953,61.410682678222656
2017-03-12,205.21697998046875,61.04537582397461
2017-03-19,205.53741455078125,61.326961517333984
2017-03-26,202.78854370117188,61.631378173828125
2017-04-02,204.4188232421875,61.70752716064453
2017-04-09,203.95057678222656,61.80210876464844
2017-04-16,201.61793518066406,62.2978630065918
2017-04-23,203.421630859375,62.2978630065918
2017-04-30,206.4479217529297,62.19870376586914
2017-05-07,207.8527069091797,62.0901985168457
2017-05-14,207.2283477783203,62.17420959472656
2017-05-21,206.64739990234375,62.54108810424805
2017-05-28,209.59559631347656,62.5181770324707
2017-06-04,211.72879028320312,62.864017486572266
2017-06-11,211.06976318359375,62.695587158203125
2017-06-18,211.42811584472656,62.925350189208984
2017-06-25,211.85507202148438,62.99427795410156
2017-07-02,210.69613647460938,62.67261505126953
2017-07-09,210.96630859375,62.55646514892578
2017-07-16,213.97250366210938,62.7949104309082
2017-07-23,215.12269592285156,63.14100646972656
2017-07-30,215.14883422851562,63.064064025878906
2017-08-06,215.5845184326172,63.3050422668457
2017-08-13,212.7176971435547,63.43632888793945
2017-08-20,211.48910522460938,63.459537506103516
2017-08-27,213.10113525390625,63.58308792114258
2017-09-03,215.959228515625,63.62458801269531
2017-09-10,214.8612823486328,63.91096496582031
2017-09-17,218.21311950683594,63.59362030029297
2017-09-24,218.43209838867188,63.49300003051758
2017-10-01,219.99952697753906,63.43109893798828
2017-10-08,222.74920654296875,63.320980072021484
2017-10-15,223.25711059570312,63.63119125366211
2017-10-22,225.14859008789062,63.35197448730469
2017-10-29,225.67396545410156,63.305450439453125
2017-11-05,226.32203674316406,63.57179260253906
2017-11-12,226.0067901611328,63.276485443115234
2017-11-19,225.8053436279297,63.48629379272461
2017-11-26,227.9945831298828,63.618446350097656
2017-12-03,231.58489990234375,63.51616287231445
2017-12-10,232.5044403076172,63.56290054321289
2017-12-17,234.572998046875,63.71867752075195
2017-12-24,235.453125,63.368228912353516
2017-12-31,234.88104248046875,63.68912124633789
2018-01-07,240.65493774414062,63.447078704833984
2018-01-14,244.61573791503906,63.26748275756836
2018-01-21,246.80731201171875,62.98639678955078
2018-01-28,252.23788452148438,63.08793258666992
2018-02-04,242.44171142578125,62.5382080078125
2018-02-11,230.16331481933594,62.26435089111328
2018-02-18,240.3821258544922,62.32695388793945
2018-02-25,241.79039001464844,62.27217102050781
2018-03-04,236.83505249023438,62.2369270324707
2018-03-11,245.4518280029297,62.197723388671875
2018-03-18,242.30812072753906,62.36238479614258
2018-03-25,228.0364227294922,62.354576110839844
2018-04-01,232.5432891845703,62.67607879638672
2018-04-08,229.51222229003906,62.66817092895508
2018-04-15,234.31063842773438,62.5974235534668
2018-04-22,235.60079956054688,62.117881774902344
2018-04-29,235.55665588378906,62.110076904296875
2018-05-06,235.07949829101562,62.147796630859375
2018-05-13,241.1151123046875,62.18718338012695
2018-05-20,239.77183532714844,61.87992477416992
2018-05-27,240.49652099609375,62.344783782958984
2018-06-03,241.77786254882812,62.60417175292969
2018-06-10,245.83395385742188,62.430057525634766
2018-06-17,245.99693298339844,62.46958923339844
2018-06-24,243.8753662109375,62.50127410888672
2018-07-01,240.80418395996094,62.683311462402344
2018-07-08,244.47909545898438,62.93006896972656
2018-07-15,248.1805877685547,62.96969223022461
2018-07-22,248.26043701171875,62.80314636230469
2018-07-29,249.80499267578125,62.684139251708984
2018-08-05,251.74009704589844,62.793113708496094
2018-08-12,251.3495330810547,62.96807098388672
2018-08-19,253.03607177734375,63.1112174987793
2018-08-26,255.2108154296875,63.230506896972656
2018-09-02,257.6962890625,63.079402923583984
2018-09-09,255.29075622558594,62.89445114135742
2018-09-16,258.2022705078125,62.78285217285156
2018-09-23,260.36083984375,62.655330657958984
2018-09-30,259.22845458984375,62.73505401611328
2018-10-07,256.6426086425781,62.138153076171875
2018-10-14,246.05833435058594,62.34591293334961
2018-10-21,246.32582092285156,62.19410705566406
2018-10-28,236.5887451171875,62.465763092041016
2018-11-04,242.4381561279297,62.077171325683594
2018-11-11,247.6722869873047,62.22134017944336
2018-11-18,244.07887268066406,62.47768783569336
2018-11-25,234.73403930664062,62.493682861328125
2018-12-02,245.79083251953125,62.58984375
2018-12-09,235.0194091796875,63.081241607666016
2018-12-16,232.25521850585938,63.19364547729492
2018-12-23,215.88009643554688,63.43455123901367
2018-12-30,222.20310974121094,63.60199737548828
2019-01-06,226.36463928222656,63.948123931884766
2019-01-13,232.27513122558594,63.85954284667969
2019-01-20,238.98385620117188,63.71469497680664
2019-01-27,238.37388610839844,63.95615005493164
2019-02-03,242.21263122558594,64.29220581054688
2019-02-10,242.58029174804688,64.49396514892578
2019-02-17,248.7688446044922,64.50201416015625
2019-02-24,250.35633850097656,64.5504379272461
2019-03-03,251.5043182373047,64.21430206298828
2019-03-10,246.15892028808594,64.72384643554688
2019-03-17,253.41397094726562,64.87753295898438
2019-03-24,251.55812072753906,65.45989227294922
2019-03-31,254.4678192138672,65.66214752197266
2019-04-07,259.9538879394531,65.45941162109375
2019-04-14,261.3861389160156,65.34587097167969
2019-04-21,261.2600402832031,65.33776092529297
2019-04-28,264.31396484375,65.68643188476562
2019-05-05,264.8725280761719,65.62557983398438
2019-05-12,259.5306701660156,65.8125
2019-05-19,257.49468994140625,66.0075912475586
2019-05-26,254.73817443847656,66.2514419555664
2019-06-02,247.97279357910156,66.8447494506836
2019-06-09,259.1251220703125,67.08348846435547
2019-06-16,260.57550048828125,67.13237762451172
2019-06-23,266.1336364746094,67.43379211425781
2019-06-30,265.2283630371094,67.67820739746094
2019-07-07,270.17083740234375,67.60799407958984
2019-07-14,272.1531982421875,67.40386962890625
2019-07-21,269.0031433105469,67.66519165039062
2019-07-28,273.38433837890625,67.6733169555664
2019-08-04,264.8843688964844,68.33037567138672
2019-08-11,263.9792175292969,68.73141479492188
2019-08-18,261.47174072265625,69.43537139892578
2019-08-25,257.850830078125,69.48443603515625
2019-09-01,264.73052978515625,69.6563720703125
2019-09-08,269.79974365234375,69.57270050048828
2019-09-15,272.55157470703125,68.33397674560547
2019-09-22,271.2547912597656,69.06407928466797
2019-09-29,268.63580322265625,69.21174621582031
2019-10-06,267.680908203125,69.82987213134766
2019-10-13,269.43597412109375,69.131103515625
2019-10-20,270.9729309082031,69.17218017578125
2019-10-27,274.2740783691406,69.05711364746094
2019-11-03,278.40264892578125,69.41456604003906
2019-11-10,280.9490051269531,68.70600128173828
2019-11-17,283.54071044921875,69.08501434326172
2019-11-24,282.7860412597656,69.37335205078125
2019-12-01,285.8324279785156,69.447509765625
2019-12-08,286.3417053222656,69.33189392089844
2019-12-15,288.5697937011719,69.51356506347656
2019-12-22,293.10479736328125,69.30715942382812
2019-12-29,295.0513000488281,69.4949951171875
2020-01-05,294.64013671875,69.7350082397461
2020-01-12,297.65582275390625,69.68531799316406
2020-01-19,303.35833740234375,69.80118560791016
2020-01-26,300.4523010253906,70.2646255493164
2020-02-02,294.0186462402344,70.76939392089844
2020-02-09,303.5867919921875,70.6557846069336
2020-02-16,308.5217590332031,70.70552825927734
2020-02-23,304.7565612792969,71.15336608886719
2020-03-01,270.7424621582031,71.94947814941406
2020-03-08,271.83905029296875,73.09036254882812
2020-03-15,246.12278747558594,69.56716918945312
2020-03-22,210.32244873046875,68.2791519165039
2020-03-29,232.95413208007812,71.51156616210938
2020-04-05,228.1465606689453,71.58781433105469
2020-04-12,255.7329559326172,72.85369110107422
2020-04-19,263.491455078125,72.9202880859375
2020-04-26,260.11773681640625,72.92863464355469
2020-05-03,259.9523620605469,72.8486328125
2020-05-10,268.8229675292969,72.55655670166016
2020-05-17,263.16046142578125,72.89033508300781
2020-05-24,271.5806884765625,73.14070892333984
2020-05-31,279.7435302734375,73.36599731445312
2020-06-07,293.5505676269531,73.01400756835938
